8663,Pick Me Up On Your Way Down - Original,Charlie Walker,152.73751,5221857,Chris Camozzi;Móveis Coloniais de Acaju;J.B. Lenoir;Clementina De Jesus;Alain-François;Stanley Clarke;Blessid Union Of Souls;Luciana Souza;Dédé Saint-Prix
8664,Ich bleib so wie ich bin,Eko Fresh feat. Ado,215.92771,4279976,Frank Chacksfield & His Orchestra;Tommy Sands;Ben Watt feat. Estelle;Mest;Jeckyll & Hyde;The Shirrows;Sheek Louch;Cedric Gervais feat. Second Sun;Zbigniew Preisner;Magic Systeme
8665,The Taking Of Angelique,Dark Shadows,67.05587,461940,Leon Lai;Stern;This Moment;Luna Orbit Project;Nicolas Bacchus;Sophie B. Hawkins;Atari Teenage Riot;F.I.R.
8666,32 Lines (Album Version),Sophie B. Hawkins,302.86322,414329,Barbara Fairchild;Claire Elzière;Frederick Knight
8667,Question Authority,Circle Jerks,122.64444,6769341,Ned Miller;The Jordanaires & Orion;Adam Ant;The Fire Theft;Juan Carlos Baglietto;Malefaction;Tony Danza Tap Dance Extravaganza_ The;Los Van Van;Amil;Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski;Buzzcocks;Iggy And The Stooges;Geiom Ft. Marita;Caspian;Syl Johnson;Tum Tum;Soilwork
8668,Loup Garou,Deville_ Willy,291.91791,1413592,Hevia;Capone-N-Noreaga feat. Busta Rhymes and Ron Browz;James Newton Howard;Marcie Blane;Beenie Man;Eurythmics;Vuneny;Amanajé;Dilated Peoples Featuring Black Thought;Miriam Yeung;Gang Starr;Panic! At The Disco;Hadag Nahash
8669,4tx.31b,S.U.P,274.54649,3718229,Erick Sermon;Unearth;Peloton;Henri Rene And His Orchestra;Nicola Fasano feat. Paula B.;Jennifer Lopez featuring Ja Rule;Tom Petty;Mish Mash;Caniche Hara-Kiri;Abrar - Ul - Haq;Steve Wilson;Orlando Pops Orchestra and Andrew Lane
8671,Levallois Monte Carlo,Georges Parys,155.58485,546845,Joe Grushecky;The New York Dolls;Vince Guaraldi;Bobby Russell;Samba Enredo;Jessica Simpson featuring Lil Bow Wow
8672,Oh No,Daniel Johnston,237.68771,1034668,22-20s;Williamson;Marcel Azzola;Kenny G;Gregory Isaacs;Lionel Richie;Oliver Lake Quintet
8673,Dragonfly,Diesel Boy,140.06812,6176519,Frl.Menke;Jean Segurel;Desert Dwellers;Supertalented;Ed Ames;Janet Paschal/Charlotte Ritchie/David Phelps;Eden's Bridge;Bill Murk;Commander Cody & His Lost Planet Airmen
8674,Q1.1 Edit,Basic Channel,62.92853,1393849,Rockabye Baby!;Joe Rogan;Smidi Beats;Kary Ng;Billy Bragg & Wilco
8675,Blowin' In the Wind,Ben Sidran,307.80036,7086793,brokeNCYDE;Shifty;Eri Esittäjiä;Bill Perkins;Kiril Valeri
8676,The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check),Joy Division,245.34159,3845243,Giorgos Marinis;John Cale;Ben Watt feat. Estelle;Poptart Monkeys;Cam'Ron;Scott Glasgow;Christian Quast;Pennywise;Zachary Richard;Toby Love featuring Julio Voltio;David Cook;The Wiyos;Migraine;lextrical
8677,Here You Come Again (LP Version),Barry Mann,170.44853,8438352,Étienne Daho;DMX / Eve / Jadakiss;Parachute Band;Rickie Lee Jones;Stanley Clarke & George Duke;X-ecutioners featuring Tom Tom Club & Biz Markie;Silverstein;Orquesta Romantica de La Habana;Luke Bryan;Penguin Café Orchestra
8679,Departure / End Title (Love Theme From Night Of Dark Shadows),Dark Shadows,115.43465,461953,Leon Lai;Stern;This Moment;Luna Orbit Project;Nicolas Bacchus;Sophie B. Hawkins;Atari Teenage Riot;F.I.R.
8680,She Don't Belong To You,Sue Foley,224.65261,6629525,The Hollywood Brats;The Nelons;Pepper;King Curtis;Eagles Of Death Metal;Dhamika;The Wreckers;Ronnie Drew;María;Tunsi;The Chieftains;Colin James;Johann Köhnich;John Hammond;Sun Yan-Zi;Prince & Tevin Campbell;Israel & Moises;The Last;Fabián
8681,Pete's Crusade (12" Version) (2006 Digital Remaster),Light Of The World,251.92444,362826,Glen Washington;Set Your Goals;Evanescence;Supertalented;Ocho y Media;Paul Geremia;Drowning Pool;Nine Inch Nails;The Exies
8682,Brother Can You Spare A Dime (Album Version),Jim Kweskin with Samoa Wilson,325.35465,2208924,Commander Cody And His Lost Planet Airmen;Agency 1.9.9.4;Hank Penny;Ann Lee;Syl Johnson
8683,Let It All Go,Krayzie Bone,175.5424,9023181,Owl City;Atom;Glad;Carman featuring Commissioned & The Christ Church Choir;Enuff Z Nuff;Soul Embraced;Schoolyard Heroes;Tom Barabas;A Challenge Of Honour;Dexy's Midnight Runners
8684,Youre nobody till somebody loves you,Mills Brothers,79.64689,3819011,Robert Lockwood_ Jr.;Hadag Nahash;Palito Ortega;Dub Pistols feat. TK & JMS;Akissa;Liars;Click / Click_ M_Ferri;Franco;Mago de Oz;Taras;OV7;Otis Taylor;Yuko Kanzaki;Yolandita Monge
8685,This Is For My Bitches,Jim Jones featuring Oshy,224.31302,4539389,Davol;Sharon Shannon;Bebo Norman;Lockwood;Noemi;Los Brujos;The Jackson Southernaires;Aeoliah;André Verchuren;Johnny Otis;Jim Bryson;Johnny Horton;The Berzerker;Pete Bamboo
8686,Ay Nare Nare,Grup Knar,381.70077,2282706,Elephant Man;DJ Primo;Black Messiah;DJ Spinn and DJ Rashad;Elvira
8687,La chanson des genêts,Jean Lumière,183.43138,8302359,Luis Alberto Spinetta;The Del McCoury Band;Felix Slatkin/Concert Arts Symphonic Band;Styles P;The Capitol Years;Kari Tapio;Dub Wiser;Salieri;Perrey And Kingsley;Los Tres Diamantes;Wyclef Jean;The Wiyos;Kurupt;Sub Focus;Les Rythmes Digitales feat. Nik Kershaw;Kamelo Punto Semos;Warrant
8688,Breath Of Fresh Air,Warrior King,225.77587,1525919,Janet Jackson;The Exies;Monty Are I;A Skylit Drive;Magnatune Compilation;Mighty Joe Young;Tito Rodriguez;Generation X;Luar Na Lubre;Edgar De L'est;Busta Rhymes;Blue Rodeo;Jimmy McCracklin;Rockabye Baby!;Orlando Pops Orchestra;BLEED THE SKY;Ramses;Terry Muska;Cherish The Ladies
8689,Gallows (Album Version),Atreyu,208.66567,6953333,Dakis;Epitaph;Giorgos Tsalikis;Tayfun;Grayson Capps;Thomas Dolby;The Accursed;Los Amigos Invisibles;Sleepy D
8690,You Know How I Do [Live From Bamboozle],Taking Back Sunday,227.57832,6876991,Modeselektor;The Dirty Skirts
8691,She Left Me A Mule,Sonny Landreth,212.63628,4325013,Talib Kweli;Wyclef Jean featuring will.i.am and Melissa Jiménez;Wyclef Jean featuring Machel Montano_ Daniela Mercury_ Black Alex_ and Djakout Mizik;Elmore James;Tha Liks featuring Defari;Yuko Kanzaki;Eddie Calvert;Coffinberry;Various Indian Tribes;Hank Locklin;James Last;Los Delinqüentes;Hélio Ziskind;Cookies;Jake Hess
8692,Io Vivo,Piero Esteriore,246.54322,5770184,The Rascals;Brigada Victor Jara;Vilma Palma;Grant And Wilson;Ashtrax;The Roots / Jaguar;Dungeon Family;Jim Smoak & The Louisiana Honeydrippers;The Steeles;Jaci Velasquez;Maria Muldaur;Dub Pistols feat. Rodney P & Terry Hall;The Elders;Beyoncé
8693,La Nuit,Patrick Eudeline,188.21179,5965892,P.O.D.;Ras Michael and the Sons of Negus;Jazz Gillum;Disco D feat. Lola Damone & Helluva;Damita Jo;Livio Minafra;Hot Live Guys;Joe Derrane_ Frankie Gavin_ Brian McGrath
8694,Fanfara,Save As,228.98893,8111452,The Gathering;Pedro Laza Y Sus Pelayeros;Jacques Ferchit;Asterisk*;The High Strung;The Katinas;The In Crowd;Danger Danger;AFI;Greek Gypsy Musicians;Charly García;Bon Jovi;HardNox;Leigh Jones;Pam Thum;Point Of Grace;The Oh Sees;Extrabreit;Sean Quinn
8695,Destiny,Buju Banton,239.0722,1159048,The Last Vegas;Deep Blue Something;Oasis;Bonita & Jerry Cormier;Doug Sahm;Neeme Jarvi;Sivuca & Camerata Brasílica;Timbalada;Kate Maki;Kako;Fast Eddie;Halfway to Gone;Winds Of Plague;Paris_ Texas;Burning Spear;Baby Bash;Languis
8696,Café Sarajevo,Lara,190.85016,6465368,The Rance Allen Group;Hot Club Of Detroit;Fever Ray;Patric C;Faith Hill & Tim McGraw
8697,She Don't Move Me No More,BB King,186.40934,8264059,Organ Donors;Jim Breuer;Bob Azzam;Fenton Robinson;J. Peter Robinson;Shakedown;The King Sisters & Alvino Rey;The Chieftains;The B-52's;Cherrelle;Jim Bryson
8698,Knock Knock,Joe Lynn Turner,231.1571,6706342,Open Hand;Hank Locklin;Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima;Roy Buchanan;Eddy Raven;Mr. Kilombo;Jeckyll & Hyde;Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey;Royal Bubble Orchestra
8699,Markus sång,Kent,215.562,3366246,Gustavo Santaolalla;Jean Gabin;Tito Puenté;Billy Price_ Fred Chapellier;The Frantic;Dolce; Orange Factory;Diego Vasallo;Mindless Self Indulgence;Dobby Dobson;Johannes Linstead;Montserrat Caballé;Eugenio  Marco;Ice;Dean Elliott And His Big Band
8700,Alma Mater,Moonspell,318.9024,8148257,Lara Fabian;Eduardo Dusek;Amy Winehouse;Terror Squad / Remy / Prospect / Armageddon;Ellen McIlwaine;Urge Overkill;New Direction;Lauren Wagner & Fred Weldy;The Ghost Of Lemora;Tito Puente;Dezz White;Eddie Jones;Dala
8701,The Lonesome Boatman,The Fureys,234.50077,6800323,Pete Miser;Kyle Eastwood;Ricky Martin Feat. La Mari de "Chambao;Janice Vidal
8702,Through the Looking Glass (jazz),Chris Standring,261.0673,5878390,Lara Fabian;Pedro Laza Y Sus Pelayeros;Big Daddy Kane;Walter Trout;Jets;The King Sisters & Alvino Rey;Scott Weiland;Ned Miller;Saigon Kick;Noemi;Mick Moloney;Cactus;Nora;Blackalicious;Ma Rainey;Taboo
8703,Wish (Album Version),Beautiful Creatures,263.96689,89076,Year of Desolation;Eagles Of Death Metal;Kix;Maria Bamford;The Knife;Cantara;David Cook;Richard Smith;John And The Bluesbreakers Mayall;Deepface;DÉSOLÉ;Bobby Russell
8704,Beauty And The Beast,Nightwish,382.58893,3928513,Constance Demby;Quadro Nuevo;Kati;Staatskapelle Dresden/Herbert Blomstedt;Lauren Wagner & Fred Weldy;Robert Palmer;Alex Gopher;Shakira Featuring Wyclef Jean;Patti Smith;Pyranja;Johnny Keating & All Stars;The Dylans;Alturas;Byzantine;Kzss & Atma;Extasick;Kiril Valeri
8705,Ormhäxan,Finntroll,278.93506,3752776,Mike Bloomfield;Bad Company;Carlos Jimenez;Rodney O & Joe Cooley;Conjunto Clasico
8706,Police Story,Black Flag,92.36853,1566499,Black Sheep;Mint Condition;Smidi Beats;Aeoliah;The Jeremy Spencer Band;The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz;Rhian Lois;RIDDLIN' KIDS;Georgia Satellites;Sasha;Dub Pistols feat. TK & JMS;Nic Endo;Teijo Joutsela and Humppa-Veikot
8707,General Chariot Corp. (LP Version),Bob Newhart,326.29506,1898938,Various Production;El Poder del Norte;Simply Red;Lil Mz. 313 featuring DJ Rashad;Maurane / Lara Fabian;Pietari Inkinen;Nic Endo;Johnny Carver
8708,The Pig,Showbread,197.79873,2578177,The Doors;Elizabeth Cotten;M83;DJ Isaac;Irtio;Quincy Jones;Vincenzo;Tony Danza Tap Dance Extravaganza_ The;Ray Pillow
8709,I'll Be Glad,Elvin Bishop,335.69914,2497529,Righteous Brothers;The Fray;The Chap;Eduardo Dusek;A Tundra;The Wiyos
8710,Xin Bu Liao Qing,Fiona Sit,232.48934,3684998,Public Image Ltd;brokeNCYDE;Michael Gettel;Nickelback featuring Kid Rock
8711,Nothing Matters Anymore,Showbread,252.21179,5943198,The Doors;Elizabeth Cotten;M83;DJ Isaac;Irtio;Quincy Jones;Vincenzo;Tony Danza Tap Dance Extravaganza_ The;Ray Pillow
8712,Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge),Fabolous,246.33424,58215,Moon Mullican;Nando Lauria;Space Opera;The Florida Boys
8713,Fortunate Fool,Jack Johnson,228.70159,151546,Bobby Darin;Soda Stereo;Autonomous Bass Heads;Cassie;Leigh Jones;Dottie Rambo_ The Whites;UFO;Jimi Hendrix;DJ Rashad;Morton Gould;Kate Clinton;Ram Squad;Scarlet's Remains;Sofi Marinova;Stevie Ray Vaughan
8714,Wings Off Flies (2009 Digital Remaster),Nick Cave & The Bad Seeds,246.46485,4603915,Santana;Mikey Dread;James Taylor Quartet;Sunscreem;Blackalicious;Ismael Dueñas;El Tiempo;SNAP!;Richard Souther;Neema;Los Van Van
8715,Anyone Who Had A Heart,Cal Tjader,200.12363,2081715,Claire Hamill;Marygold;Dionne Warwick;Supertalented;Hurricane;Brigada Victor Jara;N.E.R.D.;The Sugarhill Gang
8716,Working On The Highway,Bruce Springsteen,191.99955,7673579,Beatnuts with Lil' Donny;Ashtrax;DJ X-Change;Samba Mapangala and Orchestra Virunga;Rokia Traoré;Pedro Luis e a Parede;Busdriver featuring Abstract Rude & Ellay Khule;W.A.S.P.;Karan Casey;An Cafe;DCX
8717,Gaya's Dream,The Gathering,363.31057,4084465,Gisele MacKenzie;Egberto Gismonti;Jere McAllister;Inspiral Carpets;Sam Butera & The Witnesses;Save As;Jackie Edwards;Naughty By Nature featuring Phiness;Tania Maria;Paloalto;Kat Deluna / Akon;089 Clique feat. Minnesota Snipe & Skinny Cueball;The John Buzon Trio;Fake Problems
8718,Brampton To Roadhead,Gathering,242.93832,4916559,Oesch's die Dritten;Luciana Souza;Barbara Carr;Tania Maria;RIDDLIN' KIDS;El Poder del Norte;Daouda;Nu Flavor;Bruce Katz Band;Shy FX & T Power;Nickelback;Memphis Jug Band;Glen Ricks
8720,Get 'em,Redman / Saukrates / Icadon,204.19873,718661,Roger McGuinn;SKOLD vs. KMFDM;Z.Z. Hill;O'2L;Slum Village;Mylon LeFevre;Singing Melody Feat. Robyn;Hard Romantic;Frankie Negron;Rachel Portman;Shirley Caesar
8721,Cable,Languis,199.00036,2481276,Chase & Status;Alexander Zonjic;Malcolm McLaren;Tyree;DJ DLG feat. MC Flipside;Bill Douglas;The Radio Department;Andy Russell;Bitty McLean;From Autumn To Ashes;Buju Banton;Little Angels
8722,Drumroll (We're All Thirsty),P.O.S,156.83873,4511856,John D. Loudermilk;The Twinkle Brothers;Colin James;Sandy Posey;Eurythmics;Bruisers;Spok Frevo Orquestra;Neviss;Leonard Kwan;Circular;Juana Molina;Burning Spear;Aram Shelton;Enslavement Of Beauty;Tree;Big Rich featuring J. Stalin_ Aristotle;DJ DLG feat. MC Flipside;Barbara Fairchild
8723,To Go Home,Daniel Johnston,270.78485,993471,22-20s;Williamson;Marcel Azzola;Kenny G;Gregory Isaacs;Lionel Richie;Oliver Lake Quintet
8725,Tu Vuo_ Fa_ L_ Americano,Rita Chiarelli,278.33424,2998437,Jimmy Cliff;DCS;Joe Turner;Johnny Cash;The Knux;Dominic;B.A.D.
8726,High Horse,Workhorse,251.402,5234911,SNAP!;Jennifer Brown;Nichols;BT feat. JES;Olga Tañon;Liam O'Flynn;Dabbler;Spunk;Todos
8727,Duh Duh Da,Lidell Townsell,201.82159,1115680,Hot Wire;Refractory;Los Barón De Apodaca;Stanley Clarke;Scarlet's Remains;Dilated Peoples Featuring Capleton;Enuff Z 'Nuff;Billy Butler;Doc Pomus;Grand Funk
8728,Bodyfly (Dynamix original version),Dynamix,451.02975,2672281,Frank Sinatra;Otis Spann;Juan Diego Flórez / Orquesta Sinfónica de Madrid / Jesús López-Cobos;Larry Graham & Graham Central Station;Cam'Ron / Juelz Santana;Santana;Les Blaireaux;Belami;George Faith
8729,Walking To Jerusalem,Tracy Byrd,209.08363,596079,Faith Hill;Drouz;Rated R;Ashbrg;Ino;Hellsongs
8730,Stop That Thing,Sleepy John Estes,163.91791,1905980,The Sonics;The Mustangs;The James Taylor Quartet;Remmy Ongala;Leo Ku;Sao Paris;Nacho Chapado feat. Stephen Massa;Rickie Lee Jones;Elli Kokkinou;Ms. Dynamite / Kymani Marley
8732,Calm Down Dad,Helen Love,143.15057,8685135,Missy Higgins;Jimmy Riley;Pamelo Mounk'a;Unwritten Law;Satan's Host;Louis Prima & Keely Smith;Múm;Movado
8733,Intro/Whatcha Gonna Do about It,Humble Pie,288.02567,6833760,The Jordanaires & Orion;Stiff Meat;Cherish The Ladies;Jaydee;Vickie Winans;Casey Bill Weldon;Spliff;Charlie Haden & Chris Anderson;Fuzz;Byzantine
8734,Romanza,Hard Romantic,267.7024,8857371,Máire Brennan;Djalma Correa;SNOWPATROL;Redman / Saukrates / Icadon;Migraine
8735,Bigbigkiss,Helen Love,213.39383,6678802,Missy Higgins;Jimmy Riley;Pamelo Mounk'a;Unwritten Law;Satan's Host;Louis Prima & Keely Smith;Múm;Movado
8736,Tu Quieres Volver,Gipsy Kings,194.87302,3167278,Havok;Mandi;The Mighty Mighty Bosstones;Circular;André Blot;William Coulter;Citizen Kaned
8737,World Destruction (2005 Digital Remaster),Time Zone,233.63873,6623162,Jay Pérez;Orquesta Sublime;Chapta_ Stage McCloud_ SupaStarr & Tony Manshino;Ray Pillow;Styles P & The Evil Genius DJ Green Lantern;Syl Johnson;Michael McDonald;Hound Dog Taylor and The Houserockers;Lighthouse Family
8738,La Fruta Bomba,Fruko Y Sus Tesos,242.75546,2596047,Ivan Parker;Bob Marley & The Wailers;Les Hou-Lops;Casual;Connie Francis
8739,O.T. (Skit),Cam'Ron,24.73751,3441425,Mister Ries featuring Six Foe;Mister Ries;Alexandre Desplat;Henri Rene And His Orchestra;Joy Division;Slackbaba;The Skabs;Eddie Calvert;Carl Davis;The Suicide Machines;Rocky Whatule
8740,Na Primeira Manhã,Alceu Valença,162.84689,5687588,Nora;Wyclef Jean featuring will.i.am and Melissa Jiménez;Wyclef Jean featuring Machel Montano_ Daniela Mercury_ Black Alex_ and Djakout Mizik;Juan Diego Flórez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren;Mississippi Mass Choir;F-4;Chico Hamilton Quintet;Shinehead;Solitaire;Eyehategod
8741,Wartime Blues,Blind Lemon Jefferson,185.41669,6631271,Frank Stokes;Vinícius de Moraes;Barry Manilow;Dolce; Orange Factory;Zimbabwe Legit
8742,Theme From the Victors,Frank Chacksfield,142.65424,6451851,Winston McAnuff_ The Bazbaz Orchestra;Blessid Union Of Souls;The Wilburns;Paul Taylor;Clarence Gatemouth Brown;Chris Eaton;Laidback Luke & Diplo;Stelios Dionisiou;Mad Are Sane_ The;Kekele;Bomb Squad;Bruce Carroll
8743,Dolores,The Merry Macs,194.84689,8508686,Aerosmith;Fruko Y Sus Tesos;The White Stripes;The Last;Bellatrax feat. Tina Cousins;A Day To Remember;Bas-Sheva;Ed Bruce;Little Jr. Parker;Rah Digga (Featuring Outsidaz)
8744,Wildflower,Bon Jovi,253.83138,178554,Save As;Adrenalin O.D.
8746,Change Your Mind,KMD,239.12444,5468599,Leeroy Stagger;Berrogüetto;Olivia Ruiz;The Knightsbridge Strings;Leon Russell;Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni;Bedwetters;Dixieland Jug Blowers;Juelz Santana / Bezel;Dijous Paella;The Notorious B.I.G.
8747,A.C.A.B. (Bumper Sessions),4 Skins,89.44281,6788870,Marco Beltrami;Juan Carmona;Roy Buchanan;Chops;Five Bolt Main;Miossec;David Saylor;Leo Ku
8748,Nanã,Mario Telles,212.13995,3133699,Dendemann;Sukhwinder Singh;Baby Bash;Les Sexareenos;Jordan & Baker;Planet P Project;Tony Ashton & Friends;Los Barón De Apodaca;Henry Mancini;Stephen Warbeck;The Fire Theft;Les Witches;Claude François;Mungo Jerry
8749,Are You There (With Another Girl),Burt Bacharach,175.882,161526,London Theatre Orchestra;T-Bone;Phil Spector;Dj Kun;Eko Fresh feat. Capkekz;Kiril Valeri
8750,The Stranger,James Horner,231.57506,3274506,Jonathan Edwards / Will Ferrell;The Killers;Johnny Winter;The Tokens;Twinkle Twinkle Little Rock Star;Mystery
8751,Tappin' Out (LP Version),The Katies,199.8624,6786359,Louie Ramirez;Klubbingman feat. Beatrix Delgado;Tanya Chua;Wednesday 13's Frankenstein Drag Queens From Planet 13;SOL;D'Molls;Moonface;Loketo;R.E.M.;Voyager Series
8753,NOT IN LOVE,The Scare,218.95791,1742620,The King Sisters;Joe Satriani;Word;The Chinese;Larry The Cable Guy;Keep Of Kalessin;Triana Pura;Nu Flavor;Atomic Rooster;Chacho;Henry Lee Summer;Jimmy Riley;Bravehearts;Dala
8754,No Good In Goodbye,Jason Michael Carroll,229.8771,3532502,Phantom Planet;Bravehearts featuring Nas and Jully Black;Rakim;Java;Mr. Kilombo;Emery;Mil featuring Memphis Bleek;Kasia Stankiewicz
8756,Copacabana,Sivuca,137.482,4115108,Bryan White;Autumnblaze;Talking Heads;Beatnuts featuring dead prez and Cheryl Pepsi Riley;Deathstar;Hecklah & Coch;Rudolph Valentino
8757,I Wanna Be Where You Are,Michael Jackson,182.7522,6226407,2raumwohnung;Kol Simcha;James Taylor Quartet;Richard Burton;Dixie Chicks;Jeanie Lambe & The Danny Moss Quartet;Pentangle;Smut Peddlers;Alberto Cortez;Johnny Pearson;Autonomous Bass Heads;Zachary Richard;Sofia Karlsson;Dave Weckl;Nicky B;Ill Niño;Big Rich featuring J. Stalin_ Aristotle
8758,Remember (Walkin' In the Sand),The Shangri-Las,136.01914,8897100,Fuel;Bonita & Jerry Cormier;The Cosmosamatics;The Oak Ridge Boys;The Perrys;Bruno Sanfilippo
8759,The Other Side Of That Hill,Barbara Fairchild,329.24689,6677603,Wyclef Jean;Billy Walker;Brenda Lee;Slackbaba;Café Quijano;The Paul Butterfield Blues Band;TYR;Ben Jelen;Sophie B. Hawkins;Big Daddy Rick;Aisha Duo;Black Messiah;David Rose & His Orchestra;Jane's Addiction;John Frizzell;Blackalicious;Paul Rogers;Jeff & Sheri Easter;Wade Ray;P.O.S
8760,Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],Big Star,241.60608,6566012,Juan Farcik;Ragheb Alama;Los Hispanos;Daughters;Enrique Iglesias;Mirah;Slightly Stoopid
8761,Me vuelves loco,Caballo Dorado,190.22322,8480117,Juanes;Très;MxPx
8762,Das ist mein Viertel,Eko Fresh feat. Capkekz,236.14649,4479318,J-MACK;Storyville;Dealership;Plump DJs;Wilmington Chester Mass Choir;Burt Bacharach
8763,Don't It (make Your Troubles Seem Small) (Album Version),Soul Asylum,168.93342,415077,Sunscreem;Elmer Bernstein;Eiffel 65;Corb Lund;Greis;MC Sadri;Lighthouse Family;Talib Kweli;Isabel Pantoja;The Ocean;Los Hispanos
8764,Someday (I Will Understand),Britney Spears,1.04444,3474504,AFI;André Minvielle;Alexis HK;Nic Endo;Livingston Taylor;Hatebreed;Hecklah & Coch;Estrellas Cubanas;Lynn August;Bimbo;Wamdue Project
8765,Morghe Eshgh,Mohammad Nouri,224.02567,6219602,Hem;Arsonists Get All The Girls;Yuppie Pricks;Jimmy Wyble;Drowning Pool;Gary Hobbs
8766,Sista,City High,231.33995,163918,Minnie Riperton;Orquesta Sublime;Hot Club Of Cowtown;Simple Minds;Floyd Cramer;Shirley Caesar;Jars Of Clay;Ms. Dynamite;Kary Ng;Myrick "Freeze" Guillory;Novaspace;Mind Furniture;MIMS Featuring J. Holiday
8767,Own Me,The Frequency,284.682,5424611,The Perrys;Professor Longhair;Harald Kloser / Thomas Wander / Thomas Schobel;Ismael Dueñas;Los Chunguitos;Edmundo Ros & His Orchestra;Soul Embraced;Tony Joe White;The Golden Age Orchestra_ Paul Summer ;Super700;Karaoke (Made famous by DMX)
8768,Fall Line,Jack Johnson and Friends / Matt Costa,136.30649,3314246,I Hate Sally;Percy Faith & His Orchestra;SKYCLAD;Pietari Inkinen;Busta Rhymes feat. Linkin Park;Operator;Philippe Sarde;Eddie
8769,Yearning Just For You,Bob Wills,160.26077,1101769,Monster Magnet;Mariah Carey;The Sex Pistols;DJ Phiene;The Token;Tranzas;Birdapres;State of Chaos;YZ;Spunk;Monty Are I;Fortitude;Ruffneck
8770,Devil's Daughter,Eric Burdon,262.97424,742410,Silverstein;Los Nakos;Jedi Mind Tricks;George Michael;Nana Caymmi;Buckwheat Zydeco;Kellie Coffey;Sal Mineo;Jay Randall;Circular;Eberhard Weber;A Different Breed of Killer
8771,ONE WAY LOVE,An Cafe,276.13995,4007626,Constance Demby;Hank Penny;Shapeshifters;Wesley Tuttle;KRS-One;Anubis Spire;Bruce Springsteen
8772,Althea Cooley,Mack and Jamie,27.6371,2465510,Pinchers;Rocket From The Tombs;Beatnuts;Warren Barfield;Paloalto;John Van Tongeren;Undertakin' Daddies;Sukhbir;PitchBlack;Delirious;Kenny G Featuring Brian McKnight
8773,Canción De Títeres,María Elena Walsh,114.80771,5646139,Sweet;Lisa Lisa & Cult Jam (featuring Full Force);Columbia Symphony Orchestra;Igor Stravinsky;Las Ketchup;Blackbyrds;Taras
8774,Sincerely,Don & Juan,148.16608,6450629,Natasha Bedingfield;Jean Segurel;Lee Ritenour;Rhinoceros;Les Bantous De La Capitale;Hall & Oates;Cali;3 Way Funk;The Kitchen;Johnny Pacheco;Juelz Santana / Freekey Zeekey / Monique Garnett;Y&T;Black Box;Curtis;Mike And The Mechanics;Stewart Francke
8775,Don't Know How To Be,God Lives Underwater,215.40526,5548641,Irini Merkouri;Big Rich featuring Devo;Dylan Kuo;Ministère des Affaires Populaires;Planet P Project;DMX / Eve / Jadakiss;Wade Ray;Aisha Duo;Colombiafrica - The Mystic Orchestra;Dharma Bums
8776,Merry-Go-Runaround,Bob Hope,147.722,4216205,Hurricane;Major Lance;Bacilos;Clarence Profit;Brian Auger's Oblivion Express;The King Sisters & Alvino Rey;Kid Sister;The Bug Featuring Ricky Ranking;Inoki;Glen Campbell And Bobbie Gentry;Tesla;Silvério Pessoa;Marcus Miller
8777,I'm Back,Eminem,312.2673,147976,Edelweiss;Willie Isz;It Dies Today;Cool For August;The High Strung;Orquesta Aragón
8778,O For a Thousand Tongues,Glad,202.55302,6386454,Johnny Horton;Billy Walker;The New York Dolls;Johnny Osbourne;Deep Blue Something;Miguel Migs;JDS;Britny Fox;Dale Russ / Finn MacGinty;Carlos Jimenez_ J Elvira_ Oliversam;Noemi;Tito Rodriguez_ Louie Ramirez;Krayzie Bone
8779,1er Gaou,Magic Systeme,287.34649,2724259,The Flesh;Neil Diamond;Willie Barcena;2-Gether feat. Sarinah;Bobby Vee;Jah Debda;Ben Watt feat. Estelle;Major Lance;Eko Fresh feat. Ado;Panzer AG;Andre Verchuren;Kyle Riabko
8780,November Has Come,Gorillaz,160.96608,3087775,Rita Chiarelli;Pete Rock & C.L. Smooth;Pinch;Test Icicles;Vulgar Pigeons;Frank Ifield;Mustafa Sandal;Rachel Portman;Defect & Quixotic
8781,Valerie,Amy Winehouse,229.85098,2506629,Moonspell;Bow Wow Wow;Gösta Ekman / Tage Danielsson;VHS Or Beta;John Travolta / Christopher Walken;Bézu;Montserrat Caballé/Orchestra of the Royal Opera House_ Covent Garden/Carlo Maria Giulini;Stellar Kart;Catupecu Machu;Poncho Sanchez / Dianne Reeves;Atomship;Smidi Beats;The Rolling Stones;Rachael Lampa
8782,South Bound Water,Lonnie Johnson,189.98812,1039675,George Schuller;The Plimsouls;Swim;Dilated Peoples Featuring Capleton;Kzss & Atma;Wilmington Chester Mass Choir
